layer,label_idx,label,family,prec,recall,f1,mcc,bal_acc
17,58,behind cream_cheese_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0
17,59,behind cream_cheese_1 tomato_sauce_1,behind,0.9981572481572482,0.9975445058317987,0.9978507829290758,0.9967647762813671,0.9983067035676685
17,60,behind ketchup_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
17,61,behind ketchup_1 basket_1,behind,0.997784888013783,0.9990142927550517,0.9983992119197144,0.9957349820615216,0.9976636396180011
17,62,behind ketchup_1 bbq_sauce_1,behind,0.9994251221615407,1.0,0.9997124784358827,0.9992423986320428,0.999529854254819
17,63,behind ketchup_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0
17,64,behind ketchup_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0
17,65,behind ketchup_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0
17,66,behind ketchup_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0
17,68,behind ketchup_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0
17,69,behind ketchup_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,70,behind milk_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
17,71,behind milk_1 basket_1,behind,0.9937485529057652,0.99930151338766,0.9965172974228,0.9908856647162763,0.9945812861718624
17,72,behind milk_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,73,behind milk_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0
17,74,behind milk_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0
17,75,behind milk_1 cream_cheese_1,behind,0.9856115107913669,0.9997193376368229,0.9926152988713948,0.9817451439109233,0.9891556754054843
17,76,behind milk_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0
17,77,behind milk_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0
17,79,behind milk_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,80,behind orange_juice_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
17,81,behind orange_juice_1 basket_1,behind,1.0,1.0,1.0,1.0,1.0
17,82,behind orange_juice_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,83,behind orange_juice_1 butter_1,behind,0.9971387696709585,0.99476688867745,0.9959514170040485,0.9935180478444605,0.9965233525956058
17,84,behind orange_juice_1 chocolate_pudding_1,behind,1.0,0.9991235758106923,0.9995615957913196,0.9994388880279927,0.9995617879053462
17,85,behind orange_juice_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0
17,86,behind orange_juice_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0
17,88,behind orange_juice_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0
17,89,behind orange_juice_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,90,behind salad_dressing_1 alphabet_soup_1,behind,0.9962437395659433,0.9995812395309883,0.9979096989966555,0.9964598002921073,0.9984836200559386
17,91,behind salad_dressing_1 basket_1,behind,1.0,0.9976065102920058,0.9988018212317278,0.9982699854777599,0.9988032551460029
17,92,behind salad_dressing_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,93,behind salad_dressing_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0
17,95,behind salad_dressing_1 cream_cheese_1,behind,0.9914057704112953,0.9938461538461538,0.9926244622003688,0.9887514917800851,0.9946642837639934
17,96,behind salad_dressing_1 ketchup_1,behind,0.9985935302390999,0.9937018894331701,0.9961417046650298,0.9947486808705441,0.9965964270276056
17,97,behind salad_dressing_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0
17,98,behind salad_dressing_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0
17,99,behind salad_dressing_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,100,behind tomato_sauce_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
17,101,behind tomato_sauce_1 basket_1,behind,1.0,1.0,1.0,1.0,1.0
17,102,behind tomato_sauce_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
17,103,behind tomato_sauce_1 butter_1,behind,0.9972462627852084,1.0,0.9986212330116211,0.9976309936872434,0.9990079365079365
17,104,behind tomato_sauce_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0
17,105,behind tomato_sauce_1 cream_cheese_1,behind,0.9989743589743589,1.0,0.9994869163673679,0.9991426940676293,0.9996555287633482
17,106,behind tomato_sauce_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0
17,107,behind tomato_sauce_1 milk_1,behind,0.993920972644377,0.992412746585736,0.9931662870159453,0.9911667659458769,0.9953172868292094
17,108,behind tomato_sauce_1 orange_juice_1,behind,0.9938309685379395,0.9944444444444445,0.994137611848195,0.9909987841494518,0.9955704217597181
17,109,behind tomato_sauce_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0
17,110,in-front-of alphabet_soup_1 basket_1,in-front-of,1.0,0.9737691686844229,0.986710284195461,0.9802372111373813,0.9868845843422114
17,111,in-front-of alphabet_soup_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,112,in-front-of alphabet_soup_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,113,in-front-of alphabet_soup_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,114,in-front-of alphabet_soup_1 cream_cheese_1,in-front-of,0.9957492029755579,0.9679752066115702,0.9816657936092195,0.9737353833665894,0.9830519307911652
17,115,in-front-of alphabet_soup_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,116,in-front-of alphabet_soup_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,117,in-front-of alphabet_soup_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,118,in-front-of alphabet_soup_1 salad_dressing_1,in-front-of,0.9966597077244259,0.9995812395309883,0.9981183357725277,0.9968130789550352,0.9986288422458891
17,119,in-front-of alphabet_soup_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,120,in-front-of basket_1 alphabet_soup_1,in-front-of,0.9940257352941176,0.9974636845745908,0.9957417424329612,0.9895290944802252,0.9943708895868593
17,121,in-front-of basket_1 bbq_sauce_1,in-front-of,1.0,0.9985528219971056,0.999275887038378,0.9989430014349038,0.9992764109985528
17,122,in-front-of basket_1 butter_1,in-front-of,0.9967320261437909,0.9992439516129032,0.9979864082557262,0.9953529711769421,0.9974824103028308
17,123,in-front-of basket_1 chocolate_pudding_1,in-front-of,0.998966675277706,0.9961360123647605,0.9975493357410035,0.9939094123406581,0.9972987754131495
17,124,in-front-of basket_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,125,in-front-of basket_1 ketchup_1,in-front-of,0.9985221674876847,0.9990142927550517,0.9987681694998768,0.9967192040975541,0.998278141871176
17,126,in-front-of basket_1 milk_1,in-front-of,0.9937485529057652,0.99930151338766,0.9965172974228,0.9908856647162763,0.9945812861718624
17,127,in-front-of basket_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,128,in-front-of basket_1 salad_dressing_1,in-front-of,1.0,0.9976065102920058,0.9988018212317278,0.9982699854777599,0.9988032551460029
17,129,in-front-of basket_1 tomato_sauce_1,in-front-of,0.9989743589743589,1.0,0.9994869163673679,0.9992875296005088,0.9998003992015968
17,130,in-front-of bbq_sauce_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,131,in-front-of bbq_sauce_1 basket_1,in-front-of,0.9942070963070239,0.9990298326461314,0.9966126300508106,0.9908890330105387,0.9946109522854687
17,132,in-front-of bbq_sauce_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,133,in-front-of bbq_sauce_1 chocolate_pudding_1,in-front-of,0.9997021149836163,1.0,0.9998510353046328,0.9996098569009474,0.9997588036661842
17,134,in-front-of bbq_sauce_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,135,in-front-of bbq_sauce_1 ketchup_1,in-front-of,0.9994251221615407,1.0,0.9997124784358827,0.9992423986320428,0.999529854254819
17,136,in-front-of bbq_sauce_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,137,in-front-of bbq_sauce_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,138,in-front-of bbq_sauce_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,139,in-front-of bbq_sauce_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,140,in-front-of butter_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,141,in-front-of butter_1 basket_1,in-front-of,1.0,0.9953289217594394,0.9976589933671479,0.996315354404886,0.9976644608797197
17,142,in-front-of butter_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,143,in-front-of butter_1 chocolate_pudding_1,in-front-of,1.0,0.9990503323836657,0.9995249406175772,0.9993612371201592,0.9995251661918328
17,144,in-front-of butter_1 cream_cheese_1,in-front-of,0.9944683466502766,0.9069506726457399,0.9486953972442099,0.912943172613444,0.9514035131184501
17,145,in-front-of butter_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,146,in-front-of butter_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,147,in-front-of butter_1 orange_juice_1,in-front-of,0.998565965583174,0.9938154138915318,0.9961850262279447,0.9939019879103365,0.9964776610742063
17,148,in-front-of butter_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,149,in-front-of butter_1 tomato_sauce_1,in-front-of,0.9980314960629921,1.0,0.9990147783251232,0.9983070931996547,0.9992913832199546
17,150,in-front-of chocolate_pudding_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,151,in-front-of chocolate_pudding_1 basket_1,in-front-of,0.9990498812351544,0.9981015662078785,0.9985754985754985,0.9978901880484542,0.9988222116753678
17,152,in-front-of chocolate_pudding_1 bbq_sauce_1,in-front-of,0.993184634448575,0.9944168734491315,0.9938003719776813,0.9911802138837875,0.9957675145343641
17,153,in-front-of chocolate_pudding_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,154,in-front-of chocolate_pudding_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,155,in-front-of chocolate_pudding_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,156,in-front-of chocolate_pudding_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,157,in-front-of chocolate_pudding_1 orange_juice_1,in-front-of,1.0,0.9991235758106923,0.9995615957913196,0.9994388880279927,0.9995617879053462
17,159,in-front-of chocolate_pudding_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,160,in-front-of cream_cheese_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,161,in-front-of cream_cheese_1 basket_1,in-front-of,0.9727476755370311,0.9921517331589274,0.9823538934757973,0.9694468335122696,0.9859712541210709
17,162,in-front-of cream_cheese_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,163,in-front-of cream_cheese_1 butter_1,in-front-of,0.7402597402597403,0.5470249520153551,0.6291390728476821,0.5908995322194102,0.7589564352507634
17,164,in-front-of cream_cheese_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,165,in-front-of cream_cheese_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,166,in-front-of cream_cheese_1 milk_1,in-front-of,0.9856115107913669,0.9997193376368229,0.9926152988713948,0.9817451439109233,0.9891556754054843
17,167,in-front-of cream_cheese_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,168,in-front-of cream_cheese_1 salad_dressing_1,in-front-of,0.9889908256880734,0.9950769230769231,0.9920245398773007,0.9878337537450136,0.994634298905354
17,169,in-front-of cream_cheese_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,170,in-front-of ketchup_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,171,in-front-of ketchup_1 basket_1,in-front-of,1.0,0.9970817120622568,0.9985387238188017,0.9978662385560679,0.9985408560311284
17,172,in-front-of ketchup_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,173,in-front-of ketchup_1 butter_1,in-front-of,0.9989406779661016,1.0,0.9994700582935877,0.9990321227028934,0.9995617879053462
17,174,in-front-of ketchup_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,176,in-front-of ketchup_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,177,in-front-of ketchup_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,178,in-front-of ketchup_1 salad_dressing_1,in-front-of,0.9985945186226283,0.9944016794961511,0.9964936886395512,0.9952261683389062,0.9969463220590962
17,179,in-front-of ketchup_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,180,in-front-of milk_1 alphabet_soup_1,in-front-of,0.9731717871051493,1.0,0.9864035087719298,0.9750598983626181,0.9884758364312267
17,181,in-front-of milk_1 basket_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,182,in-front-of milk_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,183,in-front-of milk_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,184,in-front-of milk_1 chocolate_pudding_1,in-front-of,0.9990403071017274,0.9990403071017274,0.9990403071017274,0.9980167656482986,0.9990083828241493
17,185,in-front-of milk_1 cream_cheese_1,in-front-of,1.0,0.9978813559322034,0.9989395546129375,0.9986128274312494,0.9989406779661016
17,186,in-front-of milk_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,188,in-front-of milk_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,189,in-front-of milk_1 tomato_sauce_1,in-front-of,0.9946727549467276,0.9916540212443096,0.993161094224924,0.9911634563435046,0.9950490599664535
17,190,in-front-of orange_juice_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,191,in-front-of orange_juice_1 basket_1,in-front-of,0.9865140988966081,0.968311271560369,0.977327935222672,0.9641865110375613,0.980230802288272
17,192,in-front-of orange_juice_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,193,in-front-of orange_juice_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,194,in-front-of orange_juice_1 chocolate_pudding_1,in-front-of,0.9986225895316805,0.9969061533172912,0.9977636332358507,0.994943727843917,0.9975838893487803
17,195,in-front-of orange_juice_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,197,in-front-of orange_juice_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,198,in-front-of orange_juice_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,199,in-front-of orange_juice_1 tomato_sauce_1,in-front-of,0.9938157081014224,0.9919753086419754,0.9928946555452579,0.9890984013109583,0.9943358538584836
17,200,in-front-of salad_dressing_1 alphabet_soup_1,in-front-of,0.9630325814536341,0.9974042829331603,0.9799171182658591,0.957236375417372,0.9772397915211455
17,201,in-front-of salad_dressing_1 basket_1,in-front-of,0.9920634920634921,0.9079903147699758,0.9481668773704172,0.9150181430080087,0.9512910626129045
17,202,in-front-of salad_dressing_1 bbq_sauce_1,in-front-of,0.99830220713073,0.99830220713073,0.99830220713073,0.9964037733386085,0.9982018866693043
17,203,in-front-of salad_dressing_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,204,in-front-of salad_dressing_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,205,in-front-of salad_dressing_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,206,in-front-of salad_dressing_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,208,in-front-of salad_dressing_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,209,in-front-of salad_dressing_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,210,in-front-of tomato_sauce_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,211,in-front-of tomato_sauce_1 basket_1,in-front-of,0.9627532777115614,0.9723141739392116,0.9675101063033388,0.9375690271034522,0.9689631392392068
17,212,in-front-of tomato_sauce_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,213,in-front-of tomato_sauce_1 butter_1,in-front-of,0.9951908626390141,0.9877684964200477,0.9914657882916604,0.9810356972709563,0.9909333075977037
17,214,in-front-of tomato_sauce_1 chocolate_pudding_1,in-front-of,1.0,0.9990503323836657,0.9995249406175772,0.9992879462839614,0.9995251661918328
17,215,in-front-of tomato_sauce_1 cream_cheese_1,in-front-of,0.9981561155500922,0.9969306322897483,0.9975429975429976,0.9963023442972052,0.9979997667966433
17,216,in-front-of tomato_sauce_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,217,in-front-of tomato_sauce_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,218,in-front-of tomato_sauce_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,219,in-front-of tomato_sauce_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0
17,220,inside alphabet_soup_1 basket_1_contain_region,inside,0.995575221238938,0.87890625,0.9336099585062241,0.9332926229660577,0.9393823235273293
17,221,inside bbq_sauce_1 basket_1_contain_region,inside,1.0,0.9913793103448276,0.9956709956709957,0.995603197656016,0.9956896551724138
17,222,inside butter_1 basket_1_contain_region,inside,1.0,0.8850574712643678,0.9390243902439024,0.9394009347043951,0.9425287356321839
17,223,inside chocolate_pudding_1 basket_1_contain_region,inside,1.0,0.9885057471264368,0.9942196531791907,0.9940786855686983,0.9942528735632183
17,225,inside ketchup_1 basket_1_contain_region,inside,0.9727891156462585,0.9862068965517241,0.9794520547945206,0.9790038915268997,0.9927886859214397
17,226,inside milk_1 basket_1_contain_region,inside,1.0,0.9172413793103448,0.9568345323741008,0.9568848662273085,0.9586206896551723
17,227,inside orange_juice_1 basket_1_contain_region,inside,0.9828571428571429,0.9885057471264368,0.9856733524355301,0.9852943310611291,0.9940229180212898
17,228,inside salad_dressing_1 basket_1_contain_region,inside,0.9828571428571429,0.9885057471264368,0.9856733524355301,0.98529880048887,0.9940256008359456
17,229,inside tomato_sauce_1 basket_1_contain_region,inside,1.0,0.888235294117647,0.940809968847352,0.9411461163971145,0.9441176470588235
17,230,left-of alphabet_soup_1 basket_1,left-of,0.9862218999274837,0.9994121105232217,0.9927731951237316,0.891998201462882,0.9072936038997431
17,231,left-of alphabet_soup_1 bbq_sauce_1,left-of,1.0,1.0,1.0,1.0,1.0
17,232,left-of alphabet_soup_1 butter_1,left-of,0.9964125560538116,0.9982030548068284,0.9973070017953322,0.9884255096720782,0.9931931079056298
17,233,left-of alphabet_soup_1 chocolate_pudding_1,left-of,0.9979633401221996,0.9959349593495935,0.9969481180061037,0.996154235906139,0.9977025088215906
17,234,left-of alphabet_soup_1 cream_cheese_1,left-of,0.9994155464640561,0.9973753280839895,0.9983943949788352,0.9964224746517301,0.9983282104115131
17,235,left-of alphabet_soup_1 ketchup_1,left-of,0.9953271028037384,0.9976580796252927,0.9964912280701754,0.9961158883244866,0.9985782875558761
17,236,left-of alphabet_soup_1 milk_1,left-of,1.0,1.0,1.0,1.0,1.0
17,237,left-of alphabet_soup_1 orange_juice_1,left-of,1.0,1.0,1.0,1.0,1.0
17,238,left-of alphabet_soup_1 salad_dressing_1,left-of,0.9860160666468313,0.9975918121613486,0.991770163100404,0.9808162684987287,0.9894296246936676
17,239,left-of alphabet_soup_1 tomato_sauce_1,left-of,1.0,0.9949367088607595,0.9974619289340102,0.9968025941833414,0.9974683544303797
17,250,left-of bbq_sauce_1 alphabet_soup_1,left-of,0.9989764585465711,1.0,0.9994879672299027,0.9992916386726359,0.9998034591194969
17,251,left-of bbq_sauce_1 basket_1,left-of,0.9996857322438718,1.0,0.9998428414269999,0.995024305951284,0.9951923076923077
17,252,left-of bbq_sauce_1 butter_1,left-of,0.9992795389048992,0.9949784791965567,0.9971243709561467,0.9947211198007556,0.9971873072311286
17,253,left-of bbq_sauce_1 chocolate_pudding_1,left-of,0.9991394148020654,0.998280309544282,0.9987096774193548,0.9977434652051093,0.998817885999985
17,254,left-of bbq_sauce_1 cream_cheese_1,left-of,1.0,1.0,1.0,1.0,1.0
17,255,left-of bbq_sauce_1 ketchup_1,left-of,0.998697351280938,0.9939498703543648,0.9963179553822828,0.9937468612496512,0.9965190081255106
17,257,left-of bbq_sauce_1 orange_juice_1,left-of,0.9989406779661016,1.0,0.9994700582935877,0.9993146995788481,0.9998444306160548
17,258,left-of bbq_sauce_1 salad_dressing_1,left-of,1.0,1.0,1.0,1.0,1.0
17,259,left-of bbq_sauce_1 tomato_sauce_1,left-of,0.9977324263038548,1.0,0.9988649262202043,0.9985659249904448,0.9997000599880024
17,260,left-of butter_1 alphabet_soup_1,left-of,0.9968102073365231,0.9873617693522907,0.9920634920634921,0.9898821263778641,0.9932403560417842
17,261,left-of butter_1 basket_1,left-of,0.9968591085851032,0.9995500899820036,0.9982027856821926,0.9621264296508069,0.9687099562336053
17,262,left-of butter_1 bbq_sauce_1,left-of,0.9624664879356568,0.9422572178477691,0.9522546419098143,0.9242514278627578,0.9601165480953581
17,263,left-of butter_1 chocolate_pudding_1,left-of,0.9980601357904947,0.9956458635703919,0.9968515379026399,0.9936658797229458,0.9968406135140762
17,264,left-of butter_1 cream_cheese_1,left-of,0.9992790194664743,0.9989189189189189,0.9990989367453595,0.9969831641787413,0.998612719408655
17,265,left-of butter_1 ketchup_1,left-of,0.9974193548387097,0.9993535875888817,0.9983855343881175,0.9937240784432912,0.9959523990085936
17,266,left-of butter_1 milk_1,left-of,0.9948453608247423,0.9625935162094763,0.9784537389100126,0.9767335737310555,0.9810755681025263
17,267,left-of butter_1 orange_juice_1,left-of,0.9925733382844412,0.9966442953020134,0.9946046511627907,0.9896166848439766,0.9948833581049269
17,268,left-of butter_1 salad_dressing_1,left-of,1.0,1.0,1.0,1.0,1.0
17,269,left-of butter_1 tomato_sauce_1,left-of,0.9988293824992683,0.9988293824992683,0.9988293824992683,0.9973176667018383,0.9986588333509192
17,270,left-of chocolate_pudding_1 alphabet_soup_1,left-of,0.9994538503549972,1.0,0.9997268505872713,0.998815974811337,0.9990892531876139
17,271,left-of chocolate_pudding_1 basket_1,left-of,0.9995108429805968,0.9996738421395955,0.9995923359152059,0.9924403956277817,0.9955512067840835
17,272,left-of chocolate_pudding_1 bbq_sauce_1,left-of,0.9986936642717178,1.0,0.9993464052287582,0.99850328805218,0.9991564740615774
17,273,left-of chocolate_pudding_1 butter_1,left-of,0.9909255898366606,0.9820143884892086,0.986449864498645,0.9843503569861995,0.9903023732691321
17,274,left-of chocolate_pudding_1 cream_cheese_1,left-of,1.0,1.0,1.0,1.0,1.0
17,275,left-of chocolate_pudding_1 ketchup_1,left-of,0.9967571949736522,0.9955465587044534,0.996151509013571,0.9913893308933627,0.9957662547661755
17,276,left-of chocolate_pudding_1 milk_1,left-of,0.9969879518072289,0.9678362573099415,0.9821958456973294,0.9787848286439313,0.9836199771940286
17,277,left-of chocolate_pudding_1 orange_juice_1,left-of,0.9990362993896563,0.9990362993896563,0.9990362993896563,0.9976056842251355,0.9988028421125679
17,278,left-of chocolate_pudding_1 salad_dressing_1,left-of,0.9983844911147012,0.9951690821256038,0.9967741935483871,0.9960359618149007,0.9973994244393292
17,279,left-of chocolate_pudding_1 tomato_sauce_1,left-of,0.9996098322278579,0.999219968798752,0.9994148624926857,0.9969007262652676,0.9987710582248793
17,280,left-of cream_cheese_1 alphabet_soup_1,left-of,0.9996315401621223,0.9945014662756598,0.9970599044468945,0.9947780935346614,0.9971071787307096
17,281,left-of cream_cheese_1 basket_1,left-of,0.9995722230144019,1.0,0.9997860657491264,0.9938643025465984,0.9940944881889764
17,282,left-of cream_cheese_1 bbq_sauce_1,left-of,0.9967637540453075,1.0,0.9983792544570502,0.998143392540315,0.9997624703087886
17,283,left-of cream_cheese_1 butter_1,left-of,0.9982532751091703,1.0,0.9991258741258742,0.9987710109379618,0.9996445076430857
17,285,left-of cream_cheese_1 ketchup_1,left-of,1.0,0.9993690851735015,0.9996844430419691,0.9993945190612491,0.9996845425867508
17,286,left-of cream_cheese_1 milk_1,left-of,0.9978982765868012,0.9904046725073008,0.9941373534338358,0.990272313139825,0.9945069259615781
17,287,left-of cream_cheese_1 orange_juice_1,left-of,1.0,1.0,1.0,1.0,1.0
17,288,left-of cream_cheese_1 salad_dressing_1,left-of,1.0,1.0,1.0,1.0,1.0
17,289,left-of cream_cheese_1 tomato_sauce_1,left-of,0.9994869163673679,1.0,0.9997433923530922,0.9995712190100661,0.9998277643816742
17,290,left-of ketchup_1 alphabet_soup_1,left-of,0.9990123456790123,0.9945919370698132,0.9967972406996797,0.994080840120998,0.9968759769347386
17,291,left-of ketchup_1 basket_1,left-of,0.9996800511918094,1.0,0.99984,0.9958326218709019,0.996
17,292,left-of ketchup_1 bbq_sauce_1,left-of,0.9972101673899566,0.9996892479801118,0.9984481688392303,0.9963533498015933,0.99795862231361
17,293,left-of ketchup_1 butter_1,left-of,1.0,0.977319587628866,0.9885297184567258,0.985211778670658,0.988659793814433
17,294,left-of ketchup_1 chocolate_pudding_1,left-of,0.9929328621908127,1.0,0.9964539007092199,0.9959491606357386,0.9994873109459113
17,295,left-of ketchup_1 cream_cheese_1,left-of,1.0,0.9974226804123711,0.9987096774193548,0.9983163068989767,0.9987113402061856
17,296,left-of ketchup_1 milk_1,left-of,1.0,0.9993815708101422,0.9996906897618311,0.9984999203202982,0.9996907854050712
17,297,left-of ketchup_1 orange_juice_1,left-of,0.9996209249431387,0.9992421371731717,0.9994314951677089,0.9967171605799728,0.9987152714851366
17,298,left-of ketchup_1 salad_dressing_1,left-of,0.9989274222381123,1.0,0.9994634233589698,0.9988786865292603,0.999414976599064
17,299,left-of ketchup_1 tomato_sauce_1,left-of,1.0,1.0,1.0,1.0,1.0
17,300,left-of milk_1 alphabet_soup_1,left-of,0.9907120743034056,0.9343065693430657,0.9616829451540195,0.9562701902171827,0.9664480660537613
17,301,left-of milk_1 basket_1,left-of,0.9976264649161846,0.9997026906496209,0.9986634986634987,0.9589862989164717,0.9652193106927758
17,302,left-of milk_1 bbq_sauce_1,left-of,1.0,1.0,1.0,1.0,1.0
17,303,left-of milk_1 butter_1,left-of,1.0,0.9983235540653814,0.9991610738255033,0.9983743741643778,0.9991617770326907
17,304,left-of milk_1 chocolate_pudding_1,left-of,0.9950950337216432,0.999384236453202,0.9972350230414746,0.9858016703759652,0.9895655359481199
17,305,left-of milk_1 cream_cheese_1,left-of,0.9943019943019943,0.9994272623138603,0.9968580405598401,0.9924611882983126,0.9957136311569301
17,306,left-of milk_1 ketchup_1,left-of,0.997275204359673,1.0,0.9986357435197817,0.9983376350607139,0.9997005988023953
17,307,left-of milk_1 orange_juice_1,left-of,0.9888423988842399,0.9971870604781997,0.9929971988795518,0.99122020443328,0.9971624032265776
17,308,left-of milk_1 salad_dressing_1,left-of,0.9996572995202193,0.998972602739726,0.999314833847208,0.9955649420052715,0.9985464517458029
