layer,label_idx,label,family,prec,recall,f1,auprc,mcc,bal_acc
20,453,right-of tomato_sauce_1 bbq_sauce_1,right-of,0.9977324263038548,1.0,0.9988649262202043,0.9999948464234177,0.9985659249904448,0.9997000599880024
20,454,right-of tomato_sauce_1 butter_1,right-of,0.9991220368744512,0.9991220368744512,0.9991220368744512,0.9999960630227669,0.9979882500263787,0.9989941250131893
20,455,right-of tomato_sauce_1 chocolate_pudding_1,right-of,0.9996098322278579,0.999219968798752,0.9994148624926857,0.9999986338301972,0.9969007262652676,0.9987710582248793
20,456,right-of tomato_sauce_1 cream_cheese_1,right-of,0.9989743589743589,1.0,0.9994869163673679,1.0,0.9991426940676293,0.9996555287633482
20,457,right-of tomato_sauce_1 ketchup_1,right-of,1.0,1.0,1.0,1.0,1.0,1.0
20,458,right-of tomato_sauce_1 milk_1,right-of,0.9916639948701507,0.9951737451737451,0.993415770033724,0.9997827727629203,0.9858401789763034,0.9927880538345655
20,459,right-of tomato_sauce_1 orange_juice_1,right-of,1.0,1.0,1.0,1.0,1.0,1.0
20,460,right-of tomato_sauce_1 salad_dressing_1,right-of,1.0,1.0,1.0,1.0,1.0,1.0
20,461,grasped alphabet_soup_1,grasped,0.9760479041916168,0.8810810810810811,0.9261363636363636,0.9911825666944806,0.921809262864678,0.9396533602950874
20,462,grasped bbq_sauce_1,grasped,0.9653979238754326,0.9928825622775801,0.9789473684210527,0.9976583145808562,0.9780981844258199,0.9956462421818811
20,463,grasped butter_1,grasped,0.985239852398524,0.960431654676259,0.9726775956284153,0.9973096825651262,0.9704478163571528,0.9795956722993698
20,464,grasped chocolate_pudding_1,grasped,0.9786476868327402,0.9963768115942029,0.9874326750448833,0.9981324446235664,0.9862989058614786,0.9971766014126158
20,465,grasped cream_cheese_1,grasped,0.9806201550387597,0.9921568627450981,0.98635477582846,0.9982934192025905,0.9858734432156583,0.9957217471094587
20,466,grasped ketchup_1,grasped,0.9644444444444444,0.9863636363636363,0.9752808988764045,0.9971242528174408,0.9735349848766406,0.9918614682890966
20,467,grasped milk_1,grasped,0.9845360824742269,0.9385749385749386,0.9610062893081761,0.9957566199127589,0.958953183885684,0.9688295239356146
20,468,grasped orange_juice_1,grasped,0.967032967032967,0.995475113122172,0.9810479375696767,0.9987262021943949,0.9798061218488425,0.9965385157936999
20,469,grasped salad_dressing_1,grasped,0.9791183294663574,1.0,0.9894490035169988,0.9984711583178756,0.9888028315300587,0.9992915617128464
20,470,grasped tomato_sauce_1,grasped,0.9740932642487047,0.9353233830845771,0.9543147208121827,0.9933049494890085,0.9517941647309014,0.9668990313836552
20,471,should-move-towards alphabet_soup_1,should-move-towards,0.9866989117291415,0.9477351916376306,0.966824644549763,0.9960411498956706,0.9627511794018375,0.9730158070624269
20,472,should-move-towards bbq_sauce_1,should-move-towards,0.9969293756397134,0.9828456104944501,0.9898373983739838,0.9989219121639012,0.9880819009461386,0.9911539398591627
20,473,should-move-towards butter_1,should-move-towards,1.0,0.9777777777777777,0.9887640449438202,0.9988393901730976,0.9878269899758879,0.9888888888888889
20,474,should-move-towards chocolate_pudding_1,should-move-towards,1.0,0.9819819819819819,0.990909090909091,0.9989217362430765,0.9901151338641155,0.990990990990991
20,475,should-move-towards cream_cheese_1,should-move-towards,0.9975510204081632,0.9918831168831169,0.9947089947089947,0.9999438908869664,0.9936378852095413,0.9956928847015054
20,476,should-move-towards ketchup_1,should-move-towards,0.9956395348837209,0.9771754636233951,0.986321094312455,0.9992739206584978,0.9847386615131434,0.988329021911732
20,477,should-move-towards milk_1,should-move-towards,0.9952830188679245,0.9798761609907121,0.9875195007800313,0.9991109926026636,0.9862895656375121,0.9897004379098047
20,478,should-move-towards orange_juice_1,should-move-towards,0.9918864097363083,0.9760479041916168,0.9839034205231388,0.9988625888680354,0.9826503209734733,0.9877011631997464
20,479,should-move-towards salad_dressing_1,should-move-towards,0.9978448275862069,0.9788583509513742,0.9882604055496265,0.9994784523847611,0.9874408083300992,0.9893498229919544
20,480,should-move-towards tomato_sauce_1,should-move-towards,0.9963235294117647,0.9609929078014184,0.9783393501805054,0.9979793311803198,0.976654018869793,0.9803400572788763
21,0,behind alphabet_soup_1 basket_1,behind,0.9894905186200594,0.998616555222504,0.9940325912324994,0.9999529228582478,0.9853156364582878,0.9915927459104805
21,1,behind alphabet_soup_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,2,behind alphabet_soup_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,3,behind alphabet_soup_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,4,behind alphabet_soup_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,5,behind alphabet_soup_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,6,behind alphabet_soup_1 milk_1,behind,0.9731717871051493,1.0,0.9864035087719298,0.9932018616415048,0.9750598983626181,0.9884758364312267
21,7,behind alphabet_soup_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,8,behind alphabet_soup_1 salad_dressing_1,behind,0.9639498432601881,0.9977287475665152,0.9805484693877551,0.9995588682083433,0.9585935348043307,0.9779476768025374
21,9,behind alphabet_soup_1 tomato_sauce_1,behind,1.0,0.9996555287633483,0.9998277347114557,1.0,0.9992696541921415,0.9998277643816742
21,10,behind basket_1 alphabet_soup_1,behind,1.0,0.9737691686844229,0.986710284195461,0.9952608451480173,0.9802372111373813,0.9868845843422114
21,11,behind basket_1 bbq_sauce_1,behind,0.9958927277120078,0.9997574581615328,0.9978213507625272,0.9999339972847195,0.9941448779018625,0.9964050878874685
21,12,behind basket_1 butter_1,behind,1.0,0.9929933826391593,0.996484375,0.9999501942588875,0.9944753833875676,0.9964966913195796
21,13,behind basket_1 chocolate_pudding_1,behind,0.9995253915519696,0.9995253915519696,0.9995253915519696,0.9999988764004545,0.9992968201233982,0.9996484100616991
21,14,behind basket_1 cream_cheese_1,behind,0.9756410256410256,0.9954218443427076,0.985432178698608,0.9992610908289905,0.9748042115712228,0.9886762098556143
21,15,behind basket_1 ketchup_1,behind,1.0,0.9985408560311284,0.9992698953516671,0.9999997635482144,0.9989329691105637,0.9992704280155642
21,16,behind basket_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,17,behind basket_1 orange_juice_1,behind,0.9902557856272838,0.9783393501805054,0.9842615012106537,0.9994662456975452,0.9750631528752919,0.9863152507324981
21,18,behind basket_1 salad_dressing_1,behind,0.9954579863739591,0.9097198201314424,0.9506596782938731,0.980296990875112,0.9193713983446468,0.9533147130531021
21,19,behind basket_1 tomato_sauce_1,behind,0.9618568894145476,0.9789346975624436,0.9703206562266965,0.9954277846746101,0.9428639876327954,0.9717231947234501
21,20,behind bbq_sauce_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,21,behind bbq_sauce_1 basket_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,22,behind bbq_sauce_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,23,behind bbq_sauce_1 chocolate_pudding_1,behind,0.9944375772558715,0.9981389578163772,0.9962848297213622,0.9998404221038248,0.9947151632160368,0.9978905425707508
21,24,behind bbq_sauce_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,25,behind bbq_sauce_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,26,behind bbq_sauce_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,27,behind bbq_sauce_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,28,behind bbq_sauce_1 salad_dressing_1,behind,0.9991489361702127,0.9966044142614601,0.9978750531236719,0.9999942384191148,0.9955090129695109,0.9978275986826997
21,29,behind bbq_sauce_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,30,behind butter_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,31,behind butter_1 basket_1,behind,0.998238550578762,0.9997479838709677,0.9989926970536389,0.9999987945155051,0.9976762587611361,0.9987219182027649
21,32,behind butter_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,33,behind butter_1 chocolate_pudding_1,behind,0.9962174940898345,1.0,0.9981051634296542,0.9999975222102593,0.9961047326471749,0.9979959919839679
21,34,behind butter_1 cream_cheese_1,behind,0.7460732984293194,0.5470249520153551,0.6312292358803987,0.7226197082611465,0.593966183015919,0.7593931164734709
21,35,behind butter_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,36,behind butter_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,37,behind butter_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,38,behind butter_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,39,behind butter_1 tomato_sauce_1,behind,0.996390977443609,0.9883651551312649,0.9923618391493185,0.9995886530460684,0.9830424657625213,0.9919693721063922
21,40,behind chocolate_pudding_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,41,behind chocolate_pudding_1 basket_1,behind,0.9989682744389993,0.9976816074188563,0.9983245263564893,0.9999838456788355,0.99582821315949,0.9980715729401974
21,42,behind chocolate_pudding_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,43,behind chocolate_pudding_1 butter_1,behind,1.0,0.9981006647673314,0.9990494296577946,1.0,0.9987224846883825,0.9990503323836657
21,44,behind chocolate_pudding_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,45,behind chocolate_pudding_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,46,behind chocolate_pudding_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,47,behind chocolate_pudding_1 orange_juice_1,behind,0.9993108201240524,0.9969061533172912,0.9981070383754947,0.9999946708374567,0.9957241038949984,0.9980184830037129
21,48,behind chocolate_pudding_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,49,behind chocolate_pudding_1 tomato_sauce_1,behind,1.0,0.99335232668566,0.9966650786088613,0.9999999999999999,0.9950191357812205,0.99667616334283
21,50,behind cream_cheese_1 alphabet_soup_1,behind,0.9956850053937433,0.9535123966942148,0.9741424802110817,0.9992108583654364,0.9632638440217585,0.9758205258324875
21,51,behind cream_cheese_1 basket_1,behind,1.0,0.9992559523809523,0.9996278377372534,1.0,0.9994095283906473,0.9996279761904762
21,52,behind cream_cheese_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,53,behind cream_cheese_1 butter_1,behind,0.9975369458128078,0.9080717488789237,0.9507042253521126,0.9698048863055884,0.9166605612210011,0.9531150641263864
21,54,behind cream_cheese_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,56,behind cream_cheese_1 milk_1,behind,1.0,0.9964689265536724,0.998231340643792,1.0,0.9976879852189083,0.9982344632768362
21,57,behind cream_cheese_1 orange_juice_1,behind,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
21,58,behind cream_cheese_1 salad_dressing_1,behind,1.0,0.9996279761904762,0.9998139534883721,1.0,0.9995685273191507,0.9998139880952381
21,59,behind cream_cheese_1 tomato_sauce_1,behind,0.998158379373849,0.998158379373849,0.998158379373849,0.9999844301271728,0.9972272806773872,0.9986136403386936
21,60,behind ketchup_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,61,behind ketchup_1 basket_1,behind,0.9992605373428641,0.9990142927550517,0.9991373998767714,0.9999968443855434,0.9977039086581134,0.9988926441243509
21,62,behind ketchup_1 bbq_sauce_1,behind,0.9994251221615407,1.0,0.9997124784358827,0.9999966736161854,0.9992423986320428,0.999529854254819
21,63,behind ketchup_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,64,behind ketchup_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,65,behind ketchup_1 cream_cheese_1,behind,0.9985286905345758,1.0,0.9992638036809816,1.0,0.9980850014092147,0.9988207547169812
21,66,behind ketchup_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,68,behind ketchup_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,69,behind ketchup_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,70,behind milk_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,71,behind milk_1 basket_1,behind,0.9946697566628042,0.99930151338766,0.9969802555168409,0.99998252632346,0.9920986224384918,0.9953323188417835
21,72,behind milk_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,73,behind milk_1 butter_1,behind,0.9996064541519087,1.0,0.9998031883487503,1.0,0.9995933193490207,0.9997900923593619
21,74,behind milk_1 chocolate_pudding_1,behind,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
21,75,behind milk_1 cream_cheese_1,behind,0.9891666666666666,0.9994386752736458,0.9942761412815859,0.9999071331924958,0.9858535116366786,0.9916913425771275
21,76,behind milk_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,77,behind milk_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,79,behind milk_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,80,behind orange_juice_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,81,behind orange_juice_1 basket_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,82,behind orange_juice_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,83,behind orange_juice_1 butter_1,behind,1.0,0.9933396764985728,0.9966587112171837,0.9999836735382293,0.9946700895204326,0.9966698382492865
21,84,behind orange_juice_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,85,behind orange_juice_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,86,behind orange_juice_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,88,behind orange_juice_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,89,behind orange_juice_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,90,behind salad_dressing_1 alphabet_soup_1,behind,0.9983270598076118,0.9995812395309883,0.9989537560159029,0.999966946670555,0.9982278936940306,0.9992097310056917
21,91,behind salad_dressing_1 basket_1,behind,1.0,0.9976065102920058,0.9988018212317278,0.9999949941188383,0.9982699854777599,0.9988032551460029
21,92,behind salad_dressing_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,93,behind salad_dressing_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,95,behind salad_dressing_1 cream_cheese_1,behind,0.996309963099631,0.9969230769230769,0.9966164257151645,0.9999701705187953,0.9948414829238162,0.9974934842505027
21,96,behind salad_dressing_1 ketchup_1,behind,0.9992987377279102,0.9972008397480756,0.9982486865148862,0.9999528778015254,0.9976136595428178,0.9984731610295481
21,97,behind salad_dressing_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,98,behind salad_dressing_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,99,behind salad_dressing_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,100,behind tomato_sauce_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,101,behind tomato_sauce_1 basket_1,behind,0.9984623270117888,1.0,0.9992305719415234,0.9999994730848792,0.9989316520057053,0.9997005988023953
21,102,behind tomato_sauce_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,103,behind tomato_sauce_1 butter_1,behind,0.9972386587771204,0.9972386587771204,0.9972386587771204,0.9999509877484345,0.9952545317929933,0.9976272658964966
21,104,behind tomato_sauce_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,105,behind tomato_sauce_1 cream_cheese_1,behind,0.9979508196721312,1.0,0.9989743589743589,1.0,0.9982864109363859,0.9993110575266966
21,106,behind tomato_sauce_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,107,behind tomato_sauce_1 milk_1,behind,0.9938837920489296,0.9863429438543247,0.9900990099009901,0.9996561068206852,0.9872246804854437,0.9922823854635038
21,108,behind tomato_sauce_1 orange_juice_1,behind,0.9950647748303516,0.995679012345679,0.9953717988275224,0.9998925848115519,0.9928938005856665,0.9965180658028362
21,109,behind tomato_sauce_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0,1.0
21,110,in-front-of alphabet_soup_1 basket_1,in-front-of,1.0,0.9737691686844229,0.986710284195461,0.9949173983558931,0.9802372111373813,0.9868845843422114
21,111,in-front-of alphabet_soup_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,112,in-front-of alphabet_soup_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,113,in-front-of alphabet_soup_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,114,in-front-of alphabet_soup_1 cream_cheese_1,in-front-of,0.9956966110812264,0.956095041322314,0.9754940711462451,0.9991826610162995,0.9651321769810555,0.9771118481465371
21,115,in-front-of alphabet_soup_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,116,in-front-of alphabet_soup_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,117,in-front-of alphabet_soup_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,118,in-front-of alphabet_soup_1 salad_dressing_1,in-front-of,0.998326359832636,0.9991624790619765,0.9987442444537463,0.9999586442341489,0.9978729093118799,0.9990003507711858
21,119,in-front-of alphabet_soup_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
21,120,in-front-of basket_1 alphabet_soup_1,in-front-of,0.9885844748858448,0.9983859810929214,0.9934610531146036,0.9999130753549944,0.9839048186910545,0.9908065430456221
21,121,in-front-of basket_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,122,in-front-of basket_1 butter_1,in-front-of,0.9984898061917946,0.9997479838709677,0.9991184989296058,0.999998921364715,0.9979665312109995,0.9988865001645819
21,123,in-front-of basket_1 chocolate_pudding_1,in-front-of,0.998968540484786,0.9979392065945389,0.9984536082474227,0.9999907954289613,0.9961485125346091,0.9982003725280387
21,124,in-front-of basket_1 cream_cheese_1,in-front-of,1.0,0.9947916666666666,0.9973890339425587,0.9999999999999999,0.9958701942111874,0.9973958333333333
21,125,in-front-of basket_1 ketchup_1,in-front-of,0.9992610837438424,0.9997535731887629,0.9995072677999507,0.9999989673997594,0.9986878108194219,0.9992622843412065
21,126,in-front-of basket_1 milk_1,in-front-of,0.9960538532961931,0.9990686845168801,0.9975589910496339,0.9999879687421915,0.9936142280771691,0.9963424534112753
21,127,in-front-of basket_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,128,in-front-of basket_1 salad_dressing_1,in-front-of,1.0,0.9976065102920058,0.9988018212317278,0.9999881224552903,0.9982699854777599,0.9988032551460029
21,129,in-front-of basket_1 tomato_sauce_1,in-front-of,0.9979497693490518,0.9994866529774127,0.9987176199025392,0.9999944628392847,0.9982190391468027,0.9993441248918999
21,130,in-front-of bbq_sauce_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,131,in-front-of bbq_sauce_1 basket_1,in-front-of,0.9961324631375392,0.9995149163230658,0.997820823244552,0.9998839130946144,0.9941426801287613,0.9964881488031349
21,132,in-front-of bbq_sauce_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,133,in-front-of bbq_sauce_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,134,in-front-of bbq_sauce_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,135,in-front-of bbq_sauce_1 ketchup_1,in-front-of,0.9997124784358827,1.0,0.9998562185478074,0.9999947433790441,0.999621162174822,0.9997649271274095
21,136,in-front-of bbq_sauce_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,137,in-front-of bbq_sauce_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,138,in-front-of bbq_sauce_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,139,in-front-of bbq_sauce_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,140,in-front-of butter_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,141,in-front-of butter_1 basket_1,in-front-of,1.0,0.9929933826391593,0.996484375,0.999973649218327,0.9944753833875676,0.9964966913195796
21,142,in-front-of butter_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,143,in-front-of butter_1 chocolate_pudding_1,in-front-of,1.0,0.9962013295346629,0.9980970504281637,1.0,0.9974450096008846,0.9981006647673314
21,144,in-front-of butter_1 cream_cheese_1,in-front-of,0.9969230769230769,0.9080717488789237,0.950425344675858,0.9694686526515122,0.9161093498967822,0.9528848615481175
21,145,in-front-of butter_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,146,in-front-of butter_1 milk_1,in-front-of,0.9996064541519087,1.0,0.9998031883487503,1.0,0.9995933193490207,0.9997900923593619
21,147,in-front-of butter_1 orange_juice_1,in-front-of,1.0,0.9909609895337773,0.9954599761051374,0.9999840358144878,0.9927699756485057,0.9954804947668887
21,148,in-front-of butter_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,149,in-front-of butter_1 tomato_sauce_1,in-front-of,0.996059889676911,0.9972386587771204,0.996648925684999,0.9999827493484309,0.9942391191643737,0.9972020958284695
21,150,in-front-of chocolate_pudding_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,151,in-front-of chocolate_pudding_1 basket_1,in-front-of,0.9976280834914611,0.9981015662078785,0.997864768683274,0.9999905563103394,0.9968361413730801,0.9984793545325107
21,152,in-front-of chocolate_pudding_1 bbq_sauce_1,in-front-of,0.9944410129709698,0.9987593052109182,0.996595481275147,0.9999006763203563,0.9951579796823505,0.9982007162680213
21,153,in-front-of chocolate_pudding_1 butter_1,in-front-of,0.9962174940898345,1.0,0.9981051634296542,0.9999948238552531,0.9961047326471749,0.9979959919839679
21,154,in-front-of chocolate_pudding_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,155,in-front-of chocolate_pudding_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,156,in-front-of chocolate_pudding_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,157,in-front-of chocolate_pudding_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,159,in-front-of chocolate_pudding_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,160,in-front-of cream_cheese_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,161,in-front-of cream_cheese_1 basket_1,in-front-of,0.9806949806949807,0.9967298888162197,0.9886474213428479,0.9994820431418547,0.9803744640310471,0.9912322767904209
21,162,in-front-of cream_cheese_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,163,in-front-of cream_cheese_1 butter_1,in-front-of,0.7486910994764397,0.5489443378119002,0.6334440753045404,0.7296853379106988,0.5964970253769716,0.7604983697793126
21,164,in-front-of cream_cheese_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,165,in-front-of cream_cheese_1 ketchup_1,in-front-of,0.9985286905345758,1.0,0.9992638036809816,1.0,0.9980850014092147,0.9988207547169812
21,166,in-front-of cream_cheese_1 milk_1,in-front-of,0.9888950583009439,0.9997193376368229,0.9942777390090719,0.9998543362828943,0.9858606903550666,0.9916258277315444
21,167,in-front-of cream_cheese_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,168,in-front-of cream_cheese_1 salad_dressing_1,in-front-of,0.996316758747698,0.9987692307692307,0.9975414874001229,0.9999743930512951,0.9962516691894393,0.9984165611735796
21,169,in-front-of cream_cheese_1 tomato_sauce_1,in-front-of,0.9989743589743589,1.0,0.9994869163673679,1.0,0.9991426940676293,0.9996555287633482
21,170,in-front-of ketchup_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,171,in-front-of ketchup_1 basket_1,in-front-of,1.0,0.997568093385214,0.998782566350134,1.0,0.9982217821575348,0.998784046692607
21,172,in-front-of ketchup_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,173,in-front-of ketchup_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,174,in-front-of ketchup_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,176,in-front-of ketchup_1 milk_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,177,in-front-of ketchup_1 orange_juice_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,178,in-front-of ketchup_1 salad_dressing_1,in-front-of,0.9992977528089888,0.9958012596221134,0.997546442341395,0.9999531102660368,0.9966590433835462,0.997773370966567
21,179,in-front-of ketchup_1 tomato_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,180,in-front-of milk_1 alphabet_soup_1,in-front-of,0.9731717871051493,1.0,0.9864035087719298,0.99521554946937,0.9750598983626181,0.9884758364312267
21,181,in-front-of milk_1 basket_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,182,in-front-of milk_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,183,in-front-of milk_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,184,in-front-of milk_1 chocolate_pudding_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,185,in-front-of milk_1 cream_cheese_1,in-front-of,1.0,0.9978813559322034,0.9989395546129375,1.0,0.9986128274312494,0.9989406779661016
21,186,in-front-of milk_1 ketchup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,188,in-front-of milk_1 salad_dressing_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,189,in-front-of milk_1 tomato_sauce_1,in-front-of,0.9923954372623575,0.9901365705614568,0.9912647170527915,0.9996700720203022,0.9887105218561524,0.9939569272011551
21,190,in-front-of orange_juice_1 alphabet_soup_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,191,in-front-of orange_juice_1 basket_1,in-front-of,0.9915151515151515,0.9843561973525873,0.9879227053140096,0.9996709676175919,0.9808183046669938,0.9896804773632584
21,192,in-front-of orange_juice_1 bbq_sauce_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,193,in-front-of orange_juice_1 butter_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
21,194,in-front-of orange_juice_1 chocolate_pudding_1,in-front-of,0.9996558843771507,0.9986249570299072,0.999140154772141,0.9999960893845707,0.9980550591502958,0.9990951816874873
21,195,in-front-of orange_juice_1 cream_cheese_1,in-front-of,1.0,1.0,1.0,1.0,1.0,1.0
